"Date","Price","Open","High","Low","Vol.","Change %"
"03/07/2023","13.61","13.61","13.61","13.61","0.10K","0.00%"
"03/06/2023","13.61","13.61","13.61","13.61","0.01K","3.89%"
"03/03/2023","13.10","13.35","13.35","13.10","0.38K","-1.87%"
"02/24/2023","13.35","13.35","13.35","13.35","0.00K","1.14%"
"02/21/2023","13.20","13.20","13.20","13.20","0.50K","0.00%"
"02/17/2023","13.20","13.20","13.20","13.20","0.50K","1.46%"
"02/14/2023","13.01","13.01","13.01","13.01","0.01K","-3.41%"
"02/13/2023","13.47","13.48","13.48","13.47","0.84K","-0.07%"
"02/10/2023","13.48","13.48","13.48","13.48","0.36K","0.00%"
"02/09/2023","13.48","13.48","13.48","13.48","0.24K","0.00%"
"02/07/2023","13.48","13.48","13.48","13.48","0.01K","-1.96%"
"01/25/2023","13.75","12.90","13.75","12.90","0.06K","0.44%"
"01/23/2023","13.69","13.69","13.69","13.69","0.06K","0.00%"
"01/20/2023","13.69","13.60","13.70","13.60","1.09K","4.11%"
"01/17/2023","13.15","13.15","13.15","13.15","0.05K","-1.20%"
"01/16/2023","13.31","13.31","13.31","13.31","0.83K","-1.99%"
"01/11/2023","13.58","13.58","13.58","13.58","0.13K","0.00%"
"01/06/2023","13.58","13.58","13.58","13.58","0.12K","-0.07%"
"01/04/2023","13.59","13.01","13.59","13.01","0.49K","-0.07%"
"01/03/2023","13.60","13.65","13.65","13.59","1.19K","-0.73%"
"01/02/2023","13.70","13.70","13.70","13.70","0.08K","0.00%"
"12/22/2022","13.70","13.69","13.70","13.69","0.02K","-0.36%"
"12/13/2022","13.75","13.75","13.75","13.75","0.00K","0.36%"
"12/07/2022","13.70","13.70","13.70","13.16","0.15K","-0.44%"
"11/25/2022","13.76","13.30","13.80","13.25","23.20K","2.69%"
"11/24/2022","13.40","13.20","13.40","13.20","0.01K","0.00%"
"11/23/2022","13.40","13.30","13.40","13.30","0.13K","-2.55%"
"11/22/2022","13.75","13.49","13.75","13.49","0.03K","4.56%"
"11/21/2022","13.15","13.49","13.49","13.15","0.29K","-2.52%"
"11/18/2022","13.49","13.49","13.49","13.49","0.00K","3.13%"
"11/17/2022","13.08","13.20","13.24","13.08","0.21K","-1.21%"
"11/16/2022","13.24","13.24","13.24","13.24","0.00K","-0.45%"
"11/15/2022","13.30","13.30","13.30","13.30","0.00K","0.00%"
"11/14/2022","13.30","13.05","13.30","13.05","0.01K","1.92%"
"11/11/2022","13.05","13.15","13.15","13.05","0.76K","-0.76%"
"11/10/2022","13.15","13.15","13.29","13.15","0.49K","-1.13%"
"11/09/2022","13.30","13.20","13.30","13.20","0.16K","0.83%"
"11/08/2022","13.19","13.15","13.20","13.15","0.33K","0.92%"
"11/07/2022","13.07","13.11","13.30","13.07","0.10K","-0.23%"
"11/04/2022","13.10","13.10","13.11","13.10","0.54K","-1.50%"
"11/03/2022","13.30","13.10","13.30","13.10","0.75K","0.76%"
"11/02/2022","13.20","13.20","13.20","13.10","0.02K","-0.38%"
"11/01/2022","13.25","13.25","13.25","13.25","0.01K","0.00%"
"10/31/2022","13.25","13.25","13.25","13.25","0.01K","1.07%"
"10/28/2022","13.11","13.11","13.30","13.10","0.52K","-0.68%"
"10/27/2022","13.20","13.20","13.20","13.10","0.01K","-0.75%"
"10/25/2022","13.30","13.20","13.30","13.20","0.43K","-0.75%"
"10/24/2022","13.40","13.49","13.49","13.40","0.02K","-0.67%"
"10/21/2022","13.49","13.49","13.49","13.49","0.02K","-0.07%"
"10/19/2022","13.50","13.00","13.77","13.00","0.53K","0.00%"
"10/18/2022","13.50","13.11","13.50","13.11","0.79K","-0.15%"
"10/17/2022","13.52","13.29","13.79","13.29","0.45K","1.73%"
